parameters,mean,std
y_new.1,6.506483550632867,1.0634356512480596
y_new.2,6.086672749406737,1.0526214453044724
y_new.3,5.78040178383266,1.0286046066827605
y_new.4,4.05728152211264,1.0323374229326467
y_new.5,4.506103550586176,1.0380605109514005
y_new.6,3.825741833786863,1.046763333666671
y_new.7,4.083059697252222,1.0355280142428636
y_new.8,4.456690657338139,1.0054545338344076
y_new.9,3.4336503282078485,1.0490184192647058
